YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,8,4,B6,2001,N296JB,BUF,JFK,535,527,-8,12,539,88,82,57,301,636,13,703,649,-14,0,0,,,,,,
2015,1,8,4,B6,115,N339JB,SYR,JFK,600,557,-3,56,653,83,110,49,209,742,5,723,747,24,0,0,,24,0,0,0,0
2015,1,8,4,B6,185,N266JB,ROC,JFK,600,557,-3,19,616,85,79,53,264,709,7,725,716,-9,0,0,,,,,,
2015,1,8,4,B6,2702,N703JB,JFK,BUF,645,635,-10,26,701,88,90,62,301,803,2,813,805,-8,0,0,,,,,,
2015,1,8,4,B6,2301,N703JB,BUF,JFK,855,923,28,14,937,82,72,54,301,1031,4,1017,1035,18,0,0,,0,0,18,0,0
2015,1,8,4,B6,586,N632JB,JFK,ROC,905,,,,,84,,,264,,,1029,,,0,1,A,,,,,
2015,1,8,4,B6,116,N309JB,JFK,SYR,944,939,-5,25,1004,71,77,49,209,1053,3,1055,1056,1,0,0,,,,,,
2015,1,8,4,B6,2602,N294JB,JFK,BUF,1054,1053,-1,15,1108,82,114,96,301,1244,3,1216,1247,31,0,0,,31,0,0,0,0
2015,1,8,4,B6,285,N632JB,ROC,JFK,1113,,,,,77,,,264,,,1230,,,0,1,A,,,,,
2015,1,8,4,B6,315,N309JB,SYR,JFK,1131,1153,22,10,1203,70,57,42,209,1245,5,1241,1250,9,0,0,,,,,,
2015,1,8,4,B6,316,N328JB,JFK,SYR,1252,1252,0,17,1309,71,70,46,209,1355,7,1403,1402,-1,0,0,,,,,,
2015,1,8,4,B6,2401,N294JB,BUF,JFK,1252,1346,54,30,1416,85,96,58,301,1514,8,1417,1522,65,0,0,,11,0,29,25,0
2015,1,8,4,B6,2402,N266JB,JFK,BUF,1306,1314,8,17,1331,85,86,66,301,1437,3,1431,1440,9,0,0,,,,,,
2015,1,8,4,B6,286,N323JB,JFK,ROC,1429,1429,0,16,1445,84,79,55,264,1540,8,1553,1548,-5,0,0,,,,,,
2015,1,8,4,B6,1515,N328JB,SYR,JFK,1440,1435,-5,17,1452,78,70,48,209,1540,5,1558,1545,-13,0,0,,,,,,
2015,1,8,4,B6,2601,N266JB,BUF,JFK,1507,1510,3,15,1525,88,78,59,301,1624,4,1635,1628,-7,0,0,,,,,,
2015,1,8,4,EV,5450,N600QX,LGA,ROC,1530,1537,7,26,1603,97,85,52,254,1655,7,1707,1702,-5,0,0,,,,,,
2015,1,8,4,B6,2302,N373JB,JFK,BUF,1630,1627,-3,13,1640,89,78,59,301,1739,6,1759,1745,-14,0,0,,,,,,
2015,1,8,4,B6,585,N323JB,ROC,JFK,1635,1639,4,7,1646,85,76,58,264,1744,11,1800,1755,-5,0,0,,,,,,
2015,1,8,4,EV,5459,N710EV,LGA,BUF,1640,1659,19,15,1714,98,77,55,292,1809,7,1818,1816,-2,0,0,,,,,,
2015,1,8,4,EV,5389,N600QX,ROC,LGA,1742,1736,-6,8,1744,84,77,49,254,1833,20,1906,1853,-13,0,0,,,,,,
2015,1,8,4,B6,2202,N323JB,JFK,BUF,1836,1838,2,12,1850,89,75,61,301,1951,2,2005,1953,-12,0,0,,,,,,
2015,1,8,4,B6,2701,N373JB,BUF,JFK,1840,1835,-5,9,1844,92,86,67,301,1951,10,2012,2001,-11,0,0,,,,,,
2015,1,8,4,EV,5470,N710EV,BUF,LGA,1859,1856,-3,8,1904,91,70,49,292,1953,13,2030,2006,-24,0,0,,,,,,
2015,1,8,4,B6,1001,N323JB,BUF,JFK,2041,2041,0,9,2050,84,90,62,301,2152,19,2205,2211,6,0,0,,,,,,
2015,1,8,4,B6,1816,N266JB,JFK,SYR,2229,2302,33,21,2323,69,65,41,209,4,3,2338,7,29,0,0,,0,0,28,1,0
2015,1,8,4,B6,486,N368JB,JFK,ROC,2242,2325,43,17,2342,77,78,56,264,38,5,2359,43,44,0,0,,1,0,7,36,0
2015,1,8,4,B6,2002,N306JB,JFK,BUF,2310,2320,10,10,2330,83,69,57,301,27,2,33,29,-4,0,0,,,,,,
2015,1,9,5,B6,2001,N306JB,BUF,JFK,535,705,90,32,737,88,135,91,301,908,12,703,920,137,0,0,,47,0,0,0,90
2015,1,9,5,B6,115,N266JB,SYR,JFK,600,631,31,33,704,83,93,50,209,754,10,723,804,41,0,0,,10,0,31,0,0
2015,1,9,5,B6,185,N368JB,ROC,JFK,600,558,-2,31,629,85,95,54,264,723,10,725,733,8,0,0,,,,,,
2015,1,9,5,B6,2702,N635JB,JFK,BUF,645,647,2,12,659,88,102,66,301,805,24,813,829,16,0,0,,14,0,2,0,0
2015,1,9,5,B6,2301,N635JB,BUF,JFK,855,926,31,36,1002,82,96,52,301,1054,8,1017,1102,45,0,0,,31,0,0,14,0
2015,1,9,5,B6,586,N807JB,JFK,ROC,920,920,0,104,1104,84,163,53,264,1157,6,1044,1203,79,0,0,,79,0,0,0,0
2015,1,9,5,B6,116,N239JB,JFK,SYR,944,1038,54,58,1136,71,109,49,209,1225,2,1055,1227,92,0,0,,38,0,0,0,54
2015,1,9,5,B6,2602,N298JB,JFK,BUF,1054,1124,30,41,1205,82,107,64,301,1309,2,1216,1311,55,0,0,,25,0,0,21,9
2015,1,9,5,B6,285,N807JB,ROC,JFK,1125,1244,79,14,1258,77,79,61,264,1359,4,1242,1403,81,0,0,,2,0,1,78,0
2015,1,9,5,B6,315,N239JB,SYR,JFK,1131,1256,85,18,1314,70,80,56,209,1410,6,1241,1416,95,0,0,,10,0,0,85,0
2015,1,9,5,B6,316,N328JB,JFK,SYR,1252,1420,88,23,1443,71,71,44,209,1527,4,1403,1531,88,0,0,,0,0,8,80,0
2015,1,9,5,B6,2401,N298JB,BUF,JFK,1252,1348,56,15,1403,85,86,67,301,1510,4,1417,1514,57,0,0,,1,0,7,49,0
2015,1,9,5,B6,2402,N339JB,JFK,BUF,1306,1311,5,22,1333,85,86,60,301,1433,4,1431,1437,6,0,0,,,,,,
2015,1,9,5,B6,286,N323JB,JFK,ROC,1429,1429,0,18,1447,84,76,54,264,1541,4,1553,1545,-8,0,0,,,,,,
2015,1,9,5,B6,1515,N328JB,SYR,JFK,1440,1601,81,22,1623,78,86,55,209,1718,9,1558,1727,89,0,0,,8,0,0,81,0
2015,1,9,5,B6,2601,N339JB,BUF,JFK,1507,1805,178,20,1825,88,92,68,301,1933,4,1635,1937,182,0,0,,4,0,178,0,0
2015,1,9,5,EV,5450,N712EV,LGA,ROC,1530,1710,100,22,1732,97,72,47,254,1819,3,1707,1822,75,0,0,,0,0,0,75,0
2015,1,9,5,B6,2302,N294JB,JFK,BUF,1630,1622,-8,20,1642,89,88,65,301,1747,3,1759,1750,-9,0,0,,,,,,
2015,1,9,5,B6,585,N323JB,ROC,JFK,1635,1627,-8,17,1644,85,81,57,264,1741,7,1800,1748,-12,0,0,,,,,,
2015,1,9,5,EV,5459,N722EV,LGA,BUF,1640,1805,85,33,1838,98,93,55,292,1933,5,1818,1938,80,0,0,,0,0,0,80,0
2015,1,9,5,EV,5389,N712EV,ROC,LGA,1742,1847,65,14,1901,84,68,46,254,1947,8,1906,1955,49,0,0,,0,0,0,49,0
2015,1,9,5,B6,2202,N323JB,JFK,BUF,1836,1833,-3,13,1846,89,77,61,301,1947,3,2005,1950,-15,0,0,,,,,,
2015,1,9,5,B6,2701,N294JB,BUF,JFK,1840,1834,-6,23,1857,92,91,63,301,2000,5,2012,2005,-7,0,0,,,,,,
2015,1,9,5,EV,5470,N722EV,BUF,LGA,1859,1956,57,23,2019,91,83,51,292,2110,9,2030,2119,49,0,0,,0,0,0,49,0
2015,1,9,5,B6,1001,N323JB,BUF,JFK,2041,2037,-4,18,2055,84,80,57,301,2152,5,2205,2157,-8,0,0,,,,,,
2015,1,9,5,B6,1816,N339JB,JFK,SYR,2229,25,116,17,42,69,60,41,209,123,2,2338,125,107,0,0,,0,0,6,101,0
2015,1,9,5,B6,486,N258JB,JFK,ROC,2242,2240,-2,15,2255,77,70,53,264,2348,2,2359,2350,-9,0,0,,,,,,
2015,1,9,5,B6,2002,N304JB,JFK,BUF,2310,2343,33,18,1,83,78,58,301,59,2,33,101,28,0,0,,0,0,28,0,0
2015,1,10,6,B6,2001,N304JB,BUF,JFK,535,531,-4,13,544,88,78,54,301,638,11,703,649,-14,0,0,,,,,,
2015,1,10,6,B6,115,N339JB,SYR,JFK,600,551,-9,25,616,83,82,49,209,705,8,723,713,-10,0,0,,,,,,
2015,1,10,6,B6,185,N258JB,ROC,JFK,600,548,-12,10,558,85,68,51,264,649,7,725,656,-29,0,0,,,,,,
2015,1,10,6,B6,2702,N529JB,JFK,BUF,645,642,-3,34,716,88,97,61,301,817,2,813,819,6,0,0,,,,,,
2015,1,10,6,B6,2301,N529JB,BUF,JFK,855,852,-3,13,905,82,72,55,301,1000,4,1017,1004,-13,0,0,,,,,,
2015,1,10,6,B6,586,N323JB,JFK,ROC,905,902,-3,39,941,84,106,60,264,1041,7,1029,1048,19,0,0,,19,0,0,0,0
2015,1,10,6,B6,116,N236JB,JFK,SYR,944,940,-4,46,1026,71,100,51,209,1117,3,1055,1120,25,0,0,,25,0,0,0,0
2015,1,10,6,B6,2602,N178JB,JFK,BUF,1054,1048,-6,20,1108,82,84,62,301,1210,2,1216,1212,-4,0,0,,,,,,
2015,1,10,6,B6,285,N323JB,ROC,JFK,1113,1144,31,10,1154,77,69,50,264,1244,9,1230,1253,23,0,0,,0,0,19,4,0
2015,1,10,6,EV,4878,N719EV,LGA,SYR,1130,1150,20,16,1206,77,62,41,198,1247,5,1247,1252,5,0,0,,,,,,
2015,1,10,6,B6,315,N236JB,SYR,JFK,1131,1144,13,12,1156,70,65,48,209,1244,5,1241,1249,8,0,0,,,,,,
2015,1,10,6,B6,316,N192JB,JFK,SYR,1252,1258,6,15,1313,71,64,46,209,1359,3,1403,1402,-1,0,0,,,,,,
2015,1,10,6,B6,2401,N178JB,BUF,JFK,1252,1247,-5,26,1313,85,86,53,301,1406,7,1417,1413,-4,0,0,,,,,,
2015,1,10,6,EV,5305,N719EV,SYR,LGA,1400,1356,-4,13,1409,72,55,36,198,1445,6,1512,1451,-21,0,0,,,,,,
2015,1,10,6,B6,286,N258JB,JFK,ROC,1429,1425,-4,21,1446,84,87,61,264,1547,5,1553,1552,-1,0,0,,,,,,
2015,1,10,6,B6,1515,N192JB,SYR,JFK,1440,1436,-4,7,1443,78,53,42,209,1525,4,1558,1529,-29,0,0,,,,,,
2015,1,10,6,B6,2302,N190JB,JFK,BUF,1630,1625,-5,16,1641,89,85,67,301,1748,2,1759,1750,-9,0,0,,,,,,
2015,1,10,6,B6,585,N258JB,ROC,JFK,1635,1631,-4,9,1640,85,75,58,264,1738,8,1800,1746,-14,0,0,,,,,,
2015,1,10,6,EV,5245,N712EV,LGA,BUF,1800,1817,17,8,1825,94,68,55,292,1920,5,1934,1925,-9,0,0,,,,,,
2015,1,10,6,B6,2202,N258JB,JFK,BUF,1836,1831,-5,13,1844,89,78,63,301,1947,2,2005,1949,-16,0,0,,,,,,
2015,1,10,6,B6,2701,N190JB,BUF,JFK,1840,1833,-7,10,1843,92,79,64,301,1947,5,2012,1952,-20,0,0,,,,,,
2015,1,10,6,B6,1001,N258JB,BUF,JFK,2041,2030,-11,10,2040,84,67,51,301,2131,6,2205,2137,-28,0,0,,,,,,
2015,1,10,6,B6,1816,N236JB,JFK,SYR,2230,2228,-2,23,2251,68,73,45,209,2336,5,2338,2341,3,0,0,,,,,,
2015,1,10,6,B6,486,N373JB,JFK,ROC,2242,2235,-7,19,2254,77,76,54,264,2348,3,2359,2351,-8,0,0,,,,,,
2015,1,10,6,B6,2002,N306JB,JFK,BUF,2310,2310,0,19,2329,83,82,60,301,29,3,33,32,-1,0,0,,,,,,
2015,1,11,7,B6,2001,N306JB,BUF,JFK,535,534,-1,9,543,88,89,53,301,636,27,703,703,0,0,0,,,,,,
2015,1,11,7,B6,115,N236JB,SYR,JFK,600,637,37,15,652,83,68,50,209,742,3,723,745,22,0,0,,0,0,22,0,0
2015,1,11,7,B6,185,N373JB,ROC,JFK,600,545,-15,8,553,85,77,50,264,643,19,725,702,-23,0,0,,,,,,
2015,1,11,7,B6,2702,N531JB,JFK,BUF,645,652,7,19,711,88,82,59,301,810,4,813,814,1,0,0,,,,,,
2015,1,11,7,B6,2301,N531JB,BUF,JFK,855,854,-1,18,912,82,87,61,301,1013,8,1017,1021,4,0,0,,,,,,
2015,1,11,7,B6,586,N192JB,JFK,ROC,905,901,-4,17,918,84,80,58,264,1016,5,1029,1021,-8,0,0,,,,,,
2015,1,11,7,B6,116,N294JB,JFK,SYR,944,939,-5,10,949,71,59,46,209,1035,3,1055,1038,-17,0,0,,,,,,
2015,1,11,7,B6,2602,N339JB,JFK,BUF,1054,1049,-5,14,1103,82,77,60,301,1203,3,1216,1206,-10,0,0,,,,,,
2015,1,11,7,B6,285,N192JB,ROC,JFK,1113,1104,-9,11,1115,77,66,53,264,1208,2,1230,1210,-20,0,0,,,,,,
2015,1,11,7,B6,315,N294JB,SYR,JFK,1131,1410,159,29,1439,70,93,60,209,1539,4,1241,1543,182,0,0,,23,0,159,0,0
2015,1,11,7,EV,4878,N600QX,LGA,SYR,1230,1226,-4,22,1248,72,66,39,198,1327,5,1342,1332,-10,0,0,,,,,,
2015,1,11,7,B6,316,N178JB,JFK,SYR,1252,1251,-1,13,1304,71,66,46,209,1350,7,1403,1357,-6,0,0,,,,,,
2015,1,11,7,B6,2401,N339JB,BUF,JFK,1252,1244,-8,8,1252,85,65,53,301,1345,4,1417,1349,-28,0,0,,,,,,
2015,1,11,7,B6,2402,N373JB,JFK,BUF,1306,1300,-6,11,1311,85,75,62,301,1413,2,1431,1415,-16,0,0,,,,,,
2015,1,11,7,B6,286,N294JB,JFK,ROC,1429,1630,121,25,1655,84,87,54,264,1749,8,1553,1757,124,0,0,,3,0,17,104,0
2015,1,11,7,B6,1515,N178JB,SYR,JFK,1440,1444,4,11,1455,78,77,60,209,1555,6,1558,1601,3,0,0,,,,,,
2015,1,11,7,EV,5305,N600QX,SYR,LGA,1444,1442,-2,11,1453,75,54,38,198,1531,5,1559,1536,-23,0,0,,,,,,
2015,1,11,7,B6,2601,N373JB,BUF,JFK,1507,1457,-10,8,1505,88,78,62,301,1607,8,1635,1615,-20,0,0,,,,,,
2015,1,11,7,B6,2302,N775JB,JFK,BUF,1630,1735,65,33,1808,89,96,57,301,1905,6,1759,1911,72,0,0,,7,0,46,19,0
2015,1,11,7,B6,585,N294JB,ROC,JFK,1635,1828,113,14,1842,85,84,64,264,1946,6,1800,1952,112,0,0,,0,0,1,111,0
2015,1,11,7,EV,5459,N753EV,LGA,BUF,1640,1836,116,33,1909,98,92,54,292,2003,5,1818,2008,110,0,0,,0,0,110,0,0
2015,1,11,7,B6,2202,N294JB,JFK,BUF,1836,2043,127,26,2109,89,90,61,301,2210,3,2005,2213,128,0,0,,1,0,21,106,0
2015,1,11,7,B6,2701,N775JB,BUF,JFK,1840,1946,66,37,2023,92,117,71,301,2134,9,2012,2143,91,0,0,,25,0,0,66,0
2015,1,11,7,EV,5470,N753EV,BUF,LGA,1859,2030,91,10,2040,91,65,48,292,2128,7,2030,2135,65,0,0,,0,0,0,65,0
2015,1,11,7,B6,1001,N294JB,BUF,JFK,2041,2236,115,8,2244,84,71,58,301,2342,5,2205,2347,102,0,0,,0,0,0,102,0
2015,1,11,7,B6,1816,N216JB,JFK,SYR,2229,2230,1,19,2249,69,67,43,209,2332,5,2338,2337,-1,0,0,,,,,,
2015,1,11,7,B6,486,N258JB,JFK,ROC,2242,2239,-3,16,2255,77,81,58,264,2353,7,2359,2400,1,0,0,,,,,,
2015,1,11,7,B6,2002,N239JB,JFK,BUF,2310,2322,12,12,2334,83,75,60,301,34,3,33,37,4,0,0,,,,,,
2015,1,12,1,B6,2001,N239JB,BUF,JFK,535,531,-4,30,601,88,95,57,301,658,8,703,706,3,0,0,,,,,,
2015,1,12,1,B6,115,N216JB,SYR,JFK,600,555,-5,41,636,83,103,46,209,722,16,723,738,15,0,0,,15,0,0,0,0
2015,1,12,1,B6,185,N258JB,ROC,JFK,600,545,-15,52,637,85,109,50,264,727,7,725,734,9,0,0,,,,,,
2015,1,12,1,B6,2702,N524JB,JFK,BUF,645,640,-5,13,653,88,90,60,301,753,17,813,810,-3,0,0,,,,,,
2015,1,12,1,B6,2301,N524JB,BUF,JFK,855,855,0,22,917,82,94,63,301,1020,9,1017,1029,12,0,0,,,,,,
2015,1,12,1,B6,586,N534JB,JFK,ROC,905,909,4,12,921,84,71,52,264,1013,7,1029,1020,-9,0,0,,,,,,
2015,1,12,1,B6,116,N203JB,JFK,SYR,944,1010,26,13,1023,71,64,46,209,1109,5,1055,1114,19,0,0,,0,0,10,9,0
2015,1,12,1,B6,2602,N281JB,JFK,BUF,1054,1157,63,14,1211,82,78,61,301,1312,3,1216,1315,59,0,0,,0,0,59,0,0
2015,1,12,1,B6,285,N534JB,ROC,JFK,1113,1113,0,36,1149,77,87,47,264,1236,4,1230,1240,10,0,0,,,,,,
2015,1,12,1,B6,315,N203JB,SYR,JFK,1131,1152,21,33,1225,70,87,48,209,1313,6,1241,1319,38,0,0,,17,0,8,13,0
2015,1,12,1,B6,316,N192JB,JFK,SYR,1252,1248,-4,14,1302,71,64,45,209,1347,5,1403,1352,-11,0,0,,,,,,
2015,1,12,1,B6,2401,N281JB,BUF,JFK,1252,1348,56,32,1420,85,114,78,301,1538,4,1417,1542,85,0,0,,29,0,3,53,0
2015,1,12,1,B6,2402,N216JB,JFK,BUF,1306,1306,0,17,1323,85,81,61,301,1424,3,1431,1427,-4,0,0,,,,,,
2015,1,12,1,B6,286,N267JB,JFK,ROC,1429,1422,-7,19,1441,84,82,56,264,1537,7,1553,1544,-9,0,0,,,,,,
2015,1,12,1,B6,1515,N192JB,SYR,JFK,1440,1435,-5,25,1500,78,101,67,209,1607,9,1558,1616,18,0,0,,18,0,0,0,0
2015,1,12,1,B6,2601,N216JB,BUF,JFK,1507,1500,-7,36,1536,88,101,60,301,1636,5,1635,1641,6,0,0,,,,,,
2015,1,12,1,EV,5450,N724EV,LGA,ROC,1530,1651,81,23,1714,97,72,44,254,1758,5,1707,1803,56,0,0,,0,0,0,56,0
2015,1,12,1,B6,2302,N373JB,JFK,BUF,1630,1626,-4,31,1657,89,100,62,301,1759,7,1759,1806,7,0,0,,,,,,
2015,1,12,1,B6,585,N267JB,ROC,JFK,1635,1634,-1,31,1705,85,98,52,264,1757,15,1800,1812,12,0,0,,,,,,
2015,1,12,1,EV,5459,N719EV,LGA,BUF,1640,2000,200,25,2025,98,92,49,292,2114,18,1818,2132,194,0,0,,0,0,0,194,0
2015,1,12,1,EV,5389,N724EV,ROC,LGA,1742,1828,46,28,1856,84,94,54,254,1950,12,1906,2002,56,0,0,,10,0,0,46,0
2015,1,12,1,B6,2202,N267JB,JFK,BUF,1836,2014,98,25,2039,89,90,60,301,2139,5,2005,2144,99,0,0,,1,0,92,6,0
2015,1,12,1,B6,2701,N373JB,BUF,JFK,1840,1929,49,27,1956,92,97,64,301,2100,6,2012,2106,54,0,0,,54,0,0,0,0
2015,1,12,1,EV,5470,N719EV,BUF,LGA,1859,2150,171,22,2212,91,88,61,292,2313,5,2030,2318,168,0,0,,0,0,0,168,0
2015,1,12,1,B6,1001,N267JB,BUF,JFK,2041,2215,94,9,2224,84,73,59,301,2323,5,2205,2328,83,0,0,,0,0,1,82,0
2015,1,12,1,B6,1816,N368JB,JFK,SYR,2229,2244,15,11,2255,69,60,42,209,2337,7,2338,2344,6,0,0,,,,,,
2015,1,12,1,B6,486,N216JB,JFK,ROC,2242,2233,-9,14,2247,77,70,53,264,2340,3,2359,2343,-16,0,0,,,,,,
2015,1,12,1,B6,2002,N294JB,JFK,BUF,2310,2303,-7,16,2319,83,78,58,301,17,4,33,21,-12,0,0,,,,,,
2015,1,13,2,B6,2001,N294JB,BUF,JFK,535,534,-1,20,554,88,83,54,301,648,9,703,657,-6,0,0,,,,,,
2015,1,13,2,B6,115,N368JB,SYR,JFK,600,550,-10,23,613,83,75,45,209,658,7,723,705,-18,0,0,,,,,,
2015,1,13,2,B6,185,N216JB,ROC,JFK,600,548,-12,25,613,85,100,63,264,716,12,725,728,3,0,0,,,,,,
2015,1,13,2,B6,586,N504JB,JFK,ROC,905,902,-3,25,927,84,81,51,264,1018,5,1029,1023,-6,0,0,,,,,,
2015,1,13,2,B6,116,N279JB,JFK,SYR,944,937,-7,22,959,71,77,50,209,1049,5,1055,1054,-1,0,0,,,,,,
2015,1,13,2,B6,2602,N368JB,JFK,BUF,1054,1050,-4,10,1100,82,76,60,301,1200,6,1216,1206,-10,0,0,,,,,,
2015,1,13,2,B6,285,N504JB,ROC,JFK,1113,1108,-5,32,1140,77,85,47,264,1227,6,1230,1233,3,0,0,,,,,,
2015,1,13,2,B6,315,N279JB,SYR,JFK,1131,1123,-8,8,1131,70,51,40,209,1211,3,1241,1214,-27,0,0,,,,,,
2015,1,13,2,B6,316,N346JB,JFK,SYR,1252,1248,-4,10,1258,71,62,48,209,1346,4,1403,1350,-13,0,0,,,,,,
2015,1,13,2,B6,2401,N368JB,BUF,JFK,1252,1245,-7,12,1257,85,80,61,301,1358,7,1417,1405,-12,0,0,,,,,,
2015,1,13,2,B6,2402,N216JB,JFK,BUF,1306,1257,-9,11,1308,85,68,54,301,1402,3,1431,1405,-26,0,0,,,,,,
2015,1,13,2,B6,286,N203JB,JFK,ROC,1429,1436,7,14,1450,84,69,52,264,1542,3,1553,1545,-8,0,0,,,,,,
2015,1,13,2,B6,1515,N346JB,SYR,JFK,1440,1430,-10,19,1449,78,73,50,209,1539,4,1558,1543,-15,0,0,,,,,,
2015,1,13,2,B6,2601,N216JB,BUF,JFK,1507,1457,-10,11,1508,88,77,63,301,1611,3,1635,1614,-21,0,0,,,,,,
2015,1,13,2,EV,5450,N724EV,LGA,ROC,1530,1534,4,46,1620,97,93,44,254,1704,3,1707,1707,0,0,0,,,,,,
2015,1,13,2,B6,2302,N309JB,JFK,BUF,1630,1627,-3,21,1648,89,86,59,301,1747,6,1759,1753,-6,0,0,,,,,,
2015,1,13,2,B6,585,N203JB,ROC,JFK,1635,1626,-9,11,1637,85,77,60,264,1737,6,1800,1743,-17,0,0,,,,,,
2015,1,13,2,EV,5459,N391CA,LGA,BUF,1640,1634,-6,44,1718,98,103,53,292,1811,6,1818,1817,-1,0,0,,,,,,
2015,1,13,2,EV,5389,N724EV,ROC,LGA,1742,1738,-4,14,1752,84,73,51,254,1843,8,1906,1851,-15,0,0,,,,,,
2015,1,13,2,B6,2202,N203JB,JFK,BUF,1836,1834,-2,17,1851,89,79,57,301,1948,5,2005,1953,-12,0,0,,,,,,
2015,1,13,2,B6,2701,N309JB,BUF,JFK,1840,1837,-3,8,1845,92,81,65,301,1950,8,2012,1958,-14,0,0,,,,,,
2015,1,13,2,EV,5470,N391CA,BUF,LGA,1859,1852,-7,21,1913,91,86,56,292,2009,9,2030,2018,-12,0,0,,,,,,
2015,1,13,2,B6,1001,N203JB,BUF,JFK,2041,2035,-6,8,2043,84,74,58,301,2141,8,2205,2149,-16,0,0,,,,,,
2015,1,13,2,B6,1816,N273JB,JFK,SYR,2230,2228,-2,19,2247,68,63,41,209,2328,3,2338,2331,-7,0,0,,,,,,
2015,1,13,2,B6,486,N373JB,JFK,ROC,2242,2236,-6,18,2254,77,72,51,264,2345,3,2359,2348,-11,0,0,,,,,,
2015,1,13,2,B6,2002,N309JB,JFK,BUF,2310,2302,-8,11,2313,83,75,58,301,11,6,33,17,-16,0,0,,,,,,
2015,1,14,3,B6,2001,N309JB,BUF,JFK,535,529,-6,19,548,88,84,59,301,647,6,703,653,-10,0,0,,,,,,
2015,1,14,3,B6,115,N273JB,SYR,JFK,600,547,-13,35,622,83,90,45,209,707,10,723,717,-6,0,0,,,,,,
2015,1,14,3,B6,185,N373JB,ROC,JFK,600,552,-8,30,622,85,89,49,264,711,10,725,721,-4,0,0,,,,,,
2015,1,14,3,B6,586,N517JB,JFK,ROC,905,943,38,19,1002,84,77,50,264,1052,8,1029,1100,31,0,0,,0,0,31,0,0
2015,1,14,3,B6,116,N355JB,JFK,SYR,944,940,-4,15,955,71,65,44,209,1039,6,1055,1045,-10,0,0,,,,,,
2015,1,14,3,B6,2602,N197JB,JFK,BUF,1054,1116,22,12,1128,82,71,54,301,1222,5,1216,1227,11,0,0,,,,,,
2015,1,14,3,B6,285,N517JB,ROC,JFK,1113,1136,23,11,1147,77,75,59,264,1246,5,1230,1251,21,0,0,,0,0,0,21,0
2015,1,14,3,B6,315,N355JB,SYR,JFK,1131,1121,-10,12,1133,70,64,44,209,1217,8,1241,1225,-16,0,0,,,,,,
2015,1,14,3,B6,316,N203JB,JFK,SYR,1252,1315,23,22,1337,71,67,42,209,1419,3,1403,1422,19,0,0,,19,0,0,0,0
2015,1,14,3,B6,2401,N197JB,BUF,JFK,1252,1259,7,11,1310,85,79,59,301,1409,9,1417,1418,1,0,0,,,,,,
2015,1,14,3,B6,2402,N373JB,JFK,BUF,1306,1258,-8,24,1322,85,83,56,301,1418,3,1431,1421,-10,0,0,,,,,,
2015,1,14,3,B6,286,N346JB,JFK,ROC,1429,1420,-9,13,1433,84,65,47,264,1520,5,1553,1525,-28,0,0,,,,,,
2015,1,14,3,B6,1515,N203JB,SYR,JFK,1440,1450,10,10,1500,78,62,47,209,1547,5,1558,1552,-6,0,0,,,,,,
2015,1,14,3,B6,2601,N373JB,BUF,JFK,1507,1459,-8,13,1512,88,79,58,301,1610,8,1635,1618,-17,0,0,,,,,,
2015,1,14,3,EV,5450,N391CA,LGA,ROC,1530,1520,-10,40,1600,97,94,50,254,1650,4,1707,1654,-13,0,0,,,,,,
2015,1,14,3,B6,2302,N329JB,JFK,BUF,1630,1626,-4,17,1643,89,74,53,301,1736,4,1759,1740,-19,0,0,,,,,,
2015,1,14,3,B6,585,N346JB,ROC,JFK,1635,1624,-11,9,1633,85,72,58,264,1731,5,1800,1736,-24,0,0,,,,,,
2015,1,14,3,EV,5459,N740EV,LGA,BUF,1640,1633,-7,38,1711,98,92,52,292,1803,2,1818,1805,-13,0,0,,,,,,
2015,1,14,3,EV,5389,N391CA,ROC,LGA,1742,1736,-6,9,1745,84,72,58,254,1843,5,1906,1848,-18,0,0,,,,,,
2015,1,14,3,B6,2202,N346JB,JFK,BUF,1836,1828,-8,19,1847,89,78,56,301,1943,3,2005,1946,-19,0,0,,,,,,
2015,1,14,3,B6,2701,N329JB,BUF,JFK,1840,1833,-7,11,1844,92,83,65,301,1949,7,2012,1956,-16,0,0,,,,,,
2015,1,14,3,EV,5470,N740EV,BUF,LGA,1859,1859,0,14,1913,91,89,62,292,2015,13,2030,2028,-2,0,0,,,,,,
2015,1,14,3,B6,1001,N346JB,BUF,JFK,2041,2028,-13,14,2042,84,84,65,301,2147,5,2205,2152,-13,0,0,,,,,,
2015,1,14,3,B6,1816,N296JB,JFK,SYR,2229,2227,-2,19,2246,69,63,40,209,2326,4,2338,2330,-8,0,0,,,,,,
